speed,speed_cal_t,position,target_position,angle,angle_cal_t,PID_cal_t
"30","0.0009987354278564453","7.524114391466493","5.84","-0.03","0.01","0.001997709274291992"
"30","0.0","7.519533776426918","6.34","-0.02","0.01","0.000997781753540039"
"30","0.0","7.515074127428137","6.37","-0.02","0.01","0.0009980201721191406"
"30","0.0009975433349609375","7.51075003752548","6.09","-0.02","0.01","0.001995086669921875"
"30","0.0009982585906982422","7.506517153458759","5.77","-0.03","0.01","0.001996278762817383"
"30","0.000997781753540039","7.502206885916962","6.2","-0.02","0.01","0.002009868621826172"
"30","0.001995563507080078","7.497884847910196","7.14","0.0","0.01","0.004009246826171875"
"30","0.002030611038208008","7.493839506942314","6.49","-0.01","0.01","0.0029931068420410156"
"30","0.0009975433349609375","7.490011339664455","5.84","-0.03","0.01","0.0009975433349609375"
"30","0.0009984970092773438","7.4860697548799555","6.6","-0.01","0.01","0.0019943714141845703"
"30","0.0","7.482158540980566","6.32","-0.02","0.01","0.000997781753540039"
"30","0.0010323524475097656","7.478236937671743","6.71","-0.01","0.01","0.002029895782470703"
"30","0.0","7.474403959337395","6.24","-0.02","0.01","0.0009963512420654297"
"30","0.0029878616333007812","7.470569015597337","7.19","0.0","0.01","0.0029878616333007812"
"30","0.0009965896606445312","7.466937614044679","6.96","-0.0","0.01","0.0019941329956054688"
"30","0.000997304916381836","7.463572077666313","6.58","-0.01","0.01","0.000997304916381836"
"30","0.0009975433349609375","7.460316461743266","6.48","-0.01","0.01","0.0019943714141845703"
"30","0.0009970664978027344","7.457093242786098","6.58","-0.01","0.01","0.0019965171813964844"
"30","0.003003358840942383","7.453886697801157","6.33","-0.02","0.01","0.0039920806884765625"
"30","0.0009975433349609375","7.450575924474816","5.28","-0.04","0.01","0.0029954910278320312"
"30","0.0009980201721191406","7.4468850140108955","6.25","-0.02","0.01","0.001994609832763672"
"30","0.0009963512420654297","7.44302254554512","6.63","-0.01","0.01","0.0019936561584472656"
"30","0.0019927024841308594","7.439242626384174","5.61","-0.03","0.01","0.0029900074005126953"
"30","0.0","7.435356659704454","6.32","-0.02","0.01","0.0009982585906982422"
"30","0.0","7.431398931471928","6.3","-0.02","0.01","0.0010344982147216797"
"30","0.0009982585906982422","7.427399522535609","6.24","-0.02","0.01","0.001995563507080078"
"30","0.0009970664978027344","7.423360222076851","6.63","-0.01","0.01","0.0009970664978027344"
"30","0.0009965896606445312","7.419400564149233","6.67","-0.01","0.01","0.001993894577026367"
"30","0.002991914749145508","7.415546873786097","6.84","-0.0","0.01","0.003989219665527344"
"30","0.0012183189392089844","7.411900713953121","6.79","-0.0","0.01","0.0022439956665039062"
"30","0.0029904842376708984","7.408465850395818","7.0","0.0","0.01","0.007980585098266602"
"30","0.0","7.405202447633681","6.55","-0.01","0.01","0.000997781753540039"
"30","0.0010325908660888672","7.401947728997026","6.78","-0.0","0.01","0.0010325908660888672"
"30","0.0009965896606445312","7.398769614784218","6.88","-0.0","0.01","0.0019941329956054688"
"30","0.0019943714141845703","7.395705758806795","6.69","-0.01","0.01","0.0019943714141845703"
"30","0.000997304916381836","7.392630076175723","6.84","-0.0","0.01","0.0019943714141845703"
"30","0.000997304916381836","7.389623561597862","6.59","-0.01","0.01","0.001994609832763672"
"30","0.0009968280792236328","7.386600518044439","6.29","-0.02","0.01","0.0019943714141845703"
"30","0.0019981861114501953","7.383400836336801","6.19","-0.02","0.01","0.003988981246948242"
"30","0.000997781753540039","7.379998161853553","6.87","-0.0","0.01","0.001994609832763672"
"30","0.0019676685333251953","7.376675195581175","6.46","-0.01","0.01","0.0029916763305664062"
"30","0.0","7.373406959652755","7.18","0.01","0.01","0.0009953975677490234"
"30","0.0019965171813964844","7.370395906063354","6.79","-0.0","0.01","0.003989219665527344"
"30","0.0","7.367560197214167","6.82","-0.0","0.01","0.0009975433349609375"
"30","0.001959562301635742","7.364820806261284","7.11","0.0","0.01","0.0029561519622802734"
"30","0.0","7.3621433076822465","7.15","0.0","0.01","0.000997304916381836"
"30","0.0","7.3595157990019064","7.19","0.01","0.01","0.0009968280792236328"
"30","0.001992940902709961","7.357060771965462","6.84","-0.0","0.01","0.003987789154052734"
"30","0.0009980201721191406","7.354684941855459","6.85","-0.0","0.01","0.001995086669921875"
"30","0.0009975433349609375","7.352335555716328","7.12","0.0","0.01","0.0019943714141845703"
"30","0.000997781753540039","7.350003818857197","7.15","0.01","0.01","0.000997781753540039"
"30","0.0009982585906982422","7.34781886769322","6.72","-0.01","0.01","0.002993345260620117"
"30","0.0","7.3455677630948335","6.83","-0.0","0.01","0.0009992122650146484"
"30","0.0020606517791748047","7.343293950572051","6.61","-0.01","0.01","0.003988981246948242"
"30","0.000997304916381836","7.340917075797277","6.99","0.0","0.01","0.001995086669921875"
"30","0.0020020008087158203","7.338541803195228","7.2","0.01","0.01","0.0029931068420410156"
"30","0.0009984970092773438","7.336343575104597","6.63","-0.01","0.01","0.0020303726196289062"
"30","0.0009975433349609375","7.334105762191968","7.15","0.01","0.01","0.0019941329956054688"
"30","0.0009975433349609375","7.331982326958622","6.91","-0.0","0.01","0.001995086669921875"
"30","0.000997781753540039","7.32991323662831","7.34","0.01","0.01","0.000997781753540039"
"30","0.0010247230529785156","7.327977186444546","6.52","-0.01","0.01","0.0020225048065185547"
"30","0.0009982585906982422","7.325946082912466","6.65","-0.01","0.01","0.001995086669921875"
"30","0.0009975433349609375","7.32373783663987","6.99","0.0","0.01","0.001994609832763672"
"30","0.000997781753540039","7.321494404402395","6.56","-0.01","0.01","0.001994609832763672"
"30","0.000997781753540039","7.3191588197736","6.3","-0.01","0.01","0.0019948482513427734"
"30","0.0019898414611816406","7.316707778832976","6.63","-0.01","0.01","0.0039844512939453125"
"30","0.0","7.314150945540775","6.99","0.0","0.01","0.0009975433349609375"
"30","0.001995563507080078","7.311627919659282","3.96","-0.07","0.01","0.002992868423461914"
"30","0.0","7.308962798961557","4.05","-0.07","0.01","0.000997304916381836"
"30","0.001994609832763672","7.305271996455283","3.94","-0.07","0.01","0.0029916763305664062"
"30","0.0","7.300301028316469","4.02","-0.07","0.01","0.0009980201721191406"
"30","0.0020329952239990234","7.294350179588801","4.02","-0.07","0.01","0.002991914749145508"
"30","0.0","7.287685451051527","4.43","-0.06","0.01","0.0009975433349609375"
"30","0.000997781753540039","7.280584266787891","3.3","-0.09","0.01","0.001994609832763672"
"30","0.0005123615264892578","7.2728581500233505","4.5","-0.06","0.01","0.0015027523040771484"
"30","0.0","7.264667823753359","3.79","-0.07","0.01","0.001032114028930664"
"30","0.0009980201721191406","7.256037999625711","4.45","-0.06","0.01","0.001993894577026367"
"30","0.0009975433349609375","7.247088787395316","4.23","-0.06","0.01","0.0009975433349609375"
"30","0.0","7.23786302701227","4.19","-0.06","0.01","0.001512765884399414"
"30","0.0009984970092773438","7.228357358692989","2.63","-0.1","0.01","0.0009984970092773438"
"30","0.0019948482513427734","7.2182917588282","3.18","-0.09","0.01","0.0029916763305664062"
"30","0.0009980201721191406","7.20732668075086","7.09","0.01","0.01","0.0009980201721191406"
"30","0.001995563507080078","7.195771527216778","6.51","-0.01","0.01","0.002991199493408203"
"30","0.0019948482513427734","7.184965393353756","7.52","0.02","0.01","0.002992391586303711"
"30","0.0009915828704833984","7.175121798785604","6.88","0.0","0.01","0.0019881725311279297"
"30","0.0009980201721191406","7.1664487073075485","7.1","0.01","0.01","0.0009980201721191406"
"30","0.0020296573638916016","7.158568573808096","6.93","0.0","0.01","0.003044605255126953"
"30","0.000997781753540039","7.1510760894493455","7.4","0.02","0.01","0.000997781753540039"
"30","0.0010328292846679688","7.144034327190982","4.95","-0.04","0.01","0.0010328292846679688"
"30","0.000997304916381836","7.13722889886099","6.12","-0.01","0.01","0.0019941329956054688"
"30","0.000997781753540039","7.1300640486278555","7.16","0.01","0.01","0.0019943714141845703"
"30","0.0009958744049072266","7.12302459212336","7.25","0.01","0.01","0.001994609832763672"
"30","0.0010325908660888672","7.116339918635886","4.17","-0.06","0.01","0.0020334720611572266"
"30","0.000997304916381836","7.109828446388273","3.96","-0.07","0.01","0.001993894577026367"
"30","0.000997781753540039","7.102604300397513","4.34","-0.06","0.01","0.000997781753540039"
"30","0.0009965896606445312","7.094263889955799","4.03","-0.06","0.01","0.0019927024841308594"
"30","0.0","7.085166397943263","4.27","-0.06","0.01","0.0010249614715576172"
"30","0.000997304916381836","7.07559195790456","3.82","-0.07","0.01","0.0020301342010498047"
"30","0.0011067390441894531","7.065560501985747","3.96","-0.06","0.01","0.0020294189453125"
"30","0.000997781753540039","7.05521835452123","3.83","-0.07","0.01","0.002991914749145508"
"30","0.001996278762817383","7.044500926701601","4.32","-0.06","0.01","0.0029942989349365234"
"30","0.0009975433349609375","7.033503072644394","4.13","-0.06","0.01","0.001994609832763672"
"30","0.0010280609130859375","7.022264486144143","4.54","-0.05","0.01","0.002015829086303711"
"30","0.0","7.010907890502283","2.53","-0.1","0.01","0.000997781753540039"
"30","0.0009982585906982422","6.999201713386104","1.84","-0.11","0.01","0.001995563507080078"
"30","0.0019943714141845703","6.986465014446906","0.6","-0.14","0.01","0.0040242671966552734"
"30","0.0009980201721191406","6.972410797360785","0.72","-0.14","0.01","0.0019948482513427734"
"30","0.001993417739868164","6.956850409265961","4.76","-0.04","0.01","0.0029909610748291016"
"30","0.0019960403442382812","6.9402035785505","4.57","-0.05","0.01","0.003017902374267578"
"30","0.0009975433349609375","6.923875803736882","4.08","-0.06","0.01","0.001994609832763672"
"30","0.0020334720611572266","6.908250521080681","4.44","-0.05","0.01","0.0030307769775390625"
"30","0.0009970664978027344","6.893157818331665","4.65","-0.04","0.01","0.0020301342010498047"
"30","0.0009975433349609375","6.878412950927374","3.09","-0.08","0.01","0.002032756805419922"
"30","0.0009965896606445312","6.863574490436225","4.82","-0.04","0.01","0.003997325897216797"
"30","0.0","6.848571673084337","4.58","-0.04","0.01","0.0010349750518798828"
"30","0.0019948482513427734","6.833586925642688","4.79","-0.04","0.01","0.003989458084106445"
"30","0.0009968280792236328","6.818676094617363","2.71","-0.09","0.01","0.0019941329956054688"
"30","0.000997781753540039","6.803587030081091","3.82","-0.06","0.01","0.000997781753540039"
"30","0.0009965896606445312","6.787977642418874","5.37","-0.02","0.01","0.0019936561584472656"
"30","0.0","6.772338633617259","4.55","-0.04","0.01","0.0009975433349609375"
"30","0.0010328292846679688","6.757012510094586","4.65","-0.04","0.01","0.001994609832763672"
"30","0.0009980201721191406","6.741887707476757","4.1","-0.05","0.01","0.0009980201721191406"
"30","0.0009953975677490234","6.72674476354112","2.76","-0.09","0.01","0.0009953975677490234"
"30","0.000997781753540039","6.711225975714543","4.57","-0.04","0.01","0.0019948482513427734"
"30","0.0","6.695346929104855","4.1","-0.05","0.01","0.0009980201721191406"
"30","0.0","6.679470787283395","4.63","-0.04","0.01","0.0009965896606445312"
"30","0.0009975433349609375","6.663740234871504","3.79","-0.06","0.01","0.002025127410888672"
"30","0.000997781753540039","6.647912161119124","7.87","0.04","0.01","0.001993894577026367"
"30","0.000997781753540039","6.632040253049325","8.7","0.06","0.01","0.001995086669921875"
"30","0.0009958744049072266","6.617240038636663","7.76","0.04","0.01","0.0019948482513427734"
"30","0.0009632110595703125","6.604131828714028","6.4","0.01","0.01","0.001963376998901367"
"30","0.0019948482513427734","6.592266856875081","6.53","0.01","0.01","0.0029921531677246094"
"30","0.0","6.580992614146973","7.88","0.04","0.01","0.0009984970092773438"
"30","0.001032114028930664","6.570307040297117","8.54","0.06","0.01","0.001995563507080078"
"30","0.0010027885437011719","6.560559354034181","8.52","0.06","0.01","0.002028942108154297"
"30","0.0009984970092773438","6.551799286210715","8.37","0.05","0.01","0.001995086669921875"
"30","0.0009989738464355469","6.5437844958888105","8.42","0.06","0.01","0.0019943714141845703"
"30","0.0","6.536489345477762","7.66","0.04","0.01","0.0009975433349609375"
"30","0.0009963512420654297","6.529632896346342","8.62","0.06","0.01","0.001993417739868164"
"30","0.0009922981262207031","6.523351259296175","6.7","0.01","0.01","0.0020246505737304688"
"30","0.0009970664978027344","6.51745004108303","8.32","0.05","0.01","0.0019943714141845703"
"30","0.0009958744049072266","6.511703069928804","8.57","0.06","0.01","0.0019927024841308594"
"30","0.0009975433349609375","6.506454104359012","7.5","0.03","0.01","0.0019948482513427734"
"30","0.0009982585906982422","6.501522341189208","8.37","0.05","0.01","0.0009982585906982422"
"30","0.001994609832763672","6.496914375020361","7.56","0.04","0.01","0.002991914749145508"
"30","0.0009975433349609375","6.492578463237654","7.65","0.04","0.01","0.001994609832763672"
"30","0.0009982585906982422","6.488481097251007","7.46","0.03","0.01","0.001992940902709961"
"30","0.0019948482513427734","6.484489037813401","8.66","0.06","0.01","0.0019948482513427734"
"30","0.00103759765625","6.480852607635386","7.46","0.03","0.01","0.00103759765625"
"30","0.0009963512420654297","6.477428672532398","7.68","0.04","0.01","0.001992940902709961"
"30","0.0019958019256591797","6.474192062655245","7.57","0.04","0.01","0.0029921531677246094"
"30","0.0009975433349609375","6.471145028724058","3.37","-0.06","0.01","0.0029914379119873047"
"30","0.000997781753540039","6.468110843386075","3.53","-0.06","0.01","0.0019948482513427734"
"30","0.000997781753540039","6.463916032686562","3.21","-0.07","0.01","0.000997781753540039"
"30","0.0009975433349609375","6.458196885154458","7.37","0.03","0.01","0.0029931068420410156"
"30","0.0019941329956054688","6.451371262844086","7.45","0.03","0.01","0.003027200698852539"
"30","0.0009968280792236328","6.44488175049869","7.7","0.04","0.01","0.0019941329956054688"
"30","0.0","6.439269638358555","7.46","0.03","0.01","0.0019958019256591797"
"30","0.0009980201721191406","6.434250590920547","7.24","0.03","0.01","0.0009980201721191406"
"30","0.0009975433349609375","6.429552994723845","7.74","0.04","0.01","0.0009975433349609375"
"30","0.0009975433349609375","6.425152241546537","7.34","0.03","0.01","0.0019936561584472656"
"30","0.0009975433349609375","6.420895317995125","7.44","0.03","0.01","0.0019948482513427734"
"30","0.0009975433349609375","6.416717309068087","7.48","0.04","0.01","0.001995086669921875"
"30","0.0","6.412740658940157","7.36","0.03","0.01","0.0009970664978027344"
"30","0.0009975433349609375","6.408887119536528","8.19","0.05","0.01","0.001994609832763672"
"30","0.000997304916381836","6.405367609644554","7.93","0.05","0.01","0.000997304916381836"
"30","0.0019927024841308594","6.402247156425493","8.01","0.05","0.01","0.003982067108154297"
"30","0.000997304916381836","6.399496359977877","8.12","0.05","0.01","0.001995563507080078"
"30","0.0009980201721191406","6.397070901621097","7.79","0.04","0.01","0.0019927024841308594"
"30","0.001993417739868164","6.394811639484097","8.34","0.06","0.01","0.002991199493408203"
"30","0.002992868423461914","6.392915109421072","8.26","0.05","0.01","0.003989458084106445"
"30","0.0","6.391328091492035","7.91","0.05","0.01","0.000997304916381836"
"30","0.0019941329956054688","6.3899979193165555","7.97","0.05","0.01","0.0019941329956054688"
"30","0.0009980201721191406","6.388904655532701","7.85","0.05","0.01","0.0019953250885009766"
"30","0.0009913444519042969","6.38804079032399","8.19","0.05","0.01","0.0019843578338623047"
"30","0.0009982585906982422","6.387402357755706","8.15","0.05","0.01","0.001995563507080078"
"30","0.0019941329956054688","6.3869850795544725","8.29","0.06","0.01","0.0030188560485839844"
"30","0.0019941329956054688","6.386908505605093","7.88","0.05","0.01","0.003987789154052734"
"30","0.0009903907775878906","6.387072950194717","7.72","0.04","0.01","0.0019867420196533203"
"30","0.000997781753540039","6.387294502496853","8.19","0.05","0.01","0.001995563507080078"
"30","0.0009984970092773438","6.387652374800681","3.37","-0.06","0.01","0.0020303726196289062"
"30","0.000997304916381836","6.388049743642242","2.73","-0.08","0.01","0.000997304916381836"
"30","0.001994609832763672","6.3872690160615075","3.69","-0.05","0.01","0.0029931068420410156"
"30","0.0","6.3846522423099135","2.57","-0.08","0.01","0.000997781753540039"
"30","0.0009970664978027344","6.380494242545533","2.68","-0.08","0.01","0.0019941329956054688"
"30","0.0009920597076416016","6.374737832124285","2.47","-0.08","0.01","0.0009920597076416016"
"30","0.0009968280792236328","6.367649603874907","3.34","-0.06","0.01","0.0029549598693847656"
"30","0.001997232437133789","6.359813425905511","2.62","-0.08","0.01","0.00299072265625"
"30","0.0009946823120117188","6.351240383769686","2.51","-0.08","0.01","0.002018451690673828"
"30","0.000997304916381836","6.3419364882263025","3.42","-0.06","0.01","0.0019943714141845703"
"30","0.0","6.332146910229989","2.48","-0.08","0.01","0.0009968280792236328"
"30","0.000997304916381836","6.321740178927984","2.42","-0.08","0.01","0.000997304916381836"
"30","0.0010330677032470703","6.310615123998312","2.44","-0.08","0.01","0.0019953250885009766"
"30","0.0009970664978027344","6.298776390996369","2.68","-0.08","0.01","0.001995563507080078"
"30","0.0009975433349609375","6.286266188946477","3.49","-0.06","0.01","0.0009975433349609375"
"30","0.0009698867797851562","6.273359060011841","3.31","-0.06","0.01","0.0009698867797851562"
"30","0.0019948482513427734","6.260181855252138","3.3","-0.06","0.01","0.003019094467163086"
"30","0.0","6.246752087187328","2.72","-0.07","0.01","0.0009975433349609375"
"30","0.0","6.232916862663278","3.27","-0.06","0.01","0.002016305923461914"
"30","0.001994609832763672","6.2187542085295275","2.66","-0.08","0.01","0.0029916763305664062"
"30","0.000997304916381836","6.204092048966417","2.46","-0.08","0.01","0.000997304916381836"
"30","0.0009970664978027344","6.188872262681107","3.26","-0.06","0.01","0.0009970664978027344"
"30","0.000997781753540039","6.173367083617534","2.59","-0.08","0.01","0.001994609832763672"
"30","0.0019948482513427734","6.157483626600912","2.21","-0.08","0.01","0.0029926300048828125"
"30","0.0009975433349609375","6.141160665448246","4.06","-0.04","0.01","0.0009975433349609375"
"30","0.0019943714141845703","6.124696554131717","2.88","-0.07","0.01","0.002991914749145508"
"30","0.0","6.108215809135316","2.59","-0.07","0.01","0.000997781753540039"
"30","0.0","6.091551703842551","2.74","-0.07","0.01","0.0009970664978027344"
"30","0.0","6.074639716273342","3.92","-0.04","0.01","0.0009963512420654297"
"30","0.000997304916381836","6.057759502071484","3.53","-0.05","0.01","0.001995086669921875"
"30","0.0","6.041021667014914","3.35","-0.05","0.01","0.0009965896606445312"
"30","0.0","6.024343528975612","4.23","-0.03","0.01","0.0019943714141845703"
"30","0.002005338668823242","6.007913941379779","3.17","-0.06","0.01","0.003988742828369141"
"30","0.0009968280792236328","5.991476092990039","3.37","-0.05","0.01","0.0020232200622558594"
"30","0.0019958019256591797","5.974882518799418","2.51","-0.07","0.01","0.002994537353515625"
"30","0.0009982585906982422","5.9579286230967154","6.54","0.02","0.01","0.002029895782470703"
"30","0.0009958744049072266","5.940770414870887","3.97","-0.04","0.01","0.001992940902709961"
"30","0.0029909610748291016","5.924376990014954","1.75","-0.09","0.01","0.006983518600463867"
"30","0.000997781753540039","5.908084371687541","2.59","-0.07","0.01","0.0019953250885009766"
"30","0.002991914749145508","5.891186178198787","5.28","-0.0","0.01","0.003989458084106445"
"30","0.0","5.873990486869529","2.54","-0.07","0.01","0.000997304916381836"
"30","0.0","5.8569343915240255","4.42","-0.02","0.01","0.0009980201721191406"
"30","0.000997304916381836","5.839930669645992","5.41","-0.0","0.01","0.000997304916381836"
"30","0.0009970664978027344","5.82349221490433","-0.27","-0.14","0.01","0.0019941329956054688"
"30","0.0009968280792236328","5.807581043246431","-2.77","-0.2","0.01","0.0009968280792236328"
"30","0.000997781753540039","5.790652643117327","-1.75","-0.17","0.01","0.002993345260620117"
"30","0.0","5.7714654252923","1.34","-0.1","0.01","0.0009965896606445312"
"30","0.0","5.750207167934178","-2.87","-0.2","0.01","0.0010304450988769531"
"30","0.0010352134704589844","5.727866601249977","1.49","-0.09","0.01","0.0019922256469726562"
"30","0.000997304916381836","5.704300449615541","-2.96","-0.2","0.01","0.000997304916381836"
"30","0.001994609832763672","5.680166430953439","-0.2","-0.13","0.01","0.0029921531677246094"
"30","0.001959562301635742","5.65472397294117","0.56","-0.11","0.01","0.0029637813568115234"
"30","0.0009946823120117188","5.628696882364091","0.71","-0.11","0.01","0.0019903182983398438"
"30","0.001993894577026367","5.602405612940524","-3.14","-0.2","0.01","0.0029914379119873047"
"30","0.0009987354278564453","5.575649948162138","-2.32","-0.18","0.01","0.0009987354278564453"
"30","0.0","5.547470027633397","0.22","-0.12","0.01","0.0020020008087158203"
"30","0.0","5.518248898388817","-3.31","-0.2","0.01","0.0009982585906982422"
"30","0.0009989738464355469","5.488275491996056","-2.93","-0.19","0.01","0.0019996166229248047"
"30","0.0010328292846679688","5.45717708015167","-3.42","-0.2","0.01","0.002033233642578125"
"30","0.0","5.424812356303237","-2.83","-0.19","0.01","0.0020055770874023438"
"30","0.002032756805419922","5.391247603051882","-3.69","-0.21","0.01","0.003989696502685547"
"30","0.0009965896606445312","5.32052811832356","-2.23","-0.17","0.01","0.001993894577026367"
"30","0.0009980201721191406","5.283727805809754","-3.5","-0.2","0.01","0.0009980201721191406"
"30","0.0009975433349609375","5.246262993932621","-2.36","-0.17","0.01","0.0009975433349609375"
"30","0.0009975433349609375","5.208259559706851","-2.64","-0.18","0.01","0.0019948482513427734"
"30","0.002000570297241211","5.169827760941999","-2.43","-0.17","0.01","0.003988981246948242"
"30","0.0","5.131007455298263","-1.17","-0.14","0.01","0.0009975433349609375"
"30","0.0","5.092008573283568","-1.1","-0.14","0.01","0.0009970664978027344"
"30","0.000995635986328125","5.0530416134618354","-0.82","-0.13","0.01","0.000995635986328125"
"30","0.0","5.014157418393964","-1.07","-0.14","0.01","0.0009968280792236328"
"30","0.001992464065551758","4.975203208445993","-0.21","-0.11","0.01","0.0029914379119873047"
"30","0.000997781753540039","4.9363021645666","-1.45","-0.14","0.01","0.0019943714141845703"
"30","0.002010822296142578","4.897318762122746","-0.78","-0.13","0.01","0.004031181335449219"
"30","0.0","4.858208820889913","-1.02","-0.13","0.01","0.000997304916381836"
"30","0.0","4.818904444366823","-1.0","-0.13","0.01","0.000997304916381836"
"30","0.001996278762817383","4.779390541881388","1.94","-0.06","0.01","0.003991127014160156"
"30","0.0009965896606445312","4.739969000761999","1.9","-0.06","0.01","0.001995086669921875"
"30","0.000997781753540039","4.70140853048071","1.8","-0.06","0.01","0.001995563507080078"
"30","0.0009975433349609375","4.663882328081849","-0.15","-0.11","0.01","0.0009975433349609375"
"30","0.000997304916381836","4.626985788638911","-1.21","-0.13","0.01","0.001994609832763672"
"30","0.0009965896606445312","4.5898091122916345","-2.11","-0.15","0.01","0.0019943714141845703"
"30","0.000997304916381836","4.551818835333196","-1.61","-0.14","0.01","0.0019941329956054688"
"30","0.0009982585906982422","4.51294987778183","-1.78","-0.14","0.01","0.0019958019256591797"
"30","0.0","4.473486527307343","-1.49","-0.13","0.01","0.000997304916381836"
"30","0.0009999275207519531","4.433743514099717","-0.86","-0.12","0.01","0.001993894577026367"
"30","0.0009975433349609375","4.3939618530767","1.44","-0.06","0.01","0.002992391586303711"
"30","0.001995086669921875","4.354400834027479","1.44","-0.06","0.01","0.0039899349212646484"
"30","0.000997304916381836","4.315743531918145","1.79","-0.05","0.01","0.000997304916381836"
"30","0.000997304916381836","4.278073080023686","1.52","-0.06","0.01","0.0019948482513427734"
"30","0.0019941329956054688","4.241079875010261","-0.12","-0.09","0.01","0.002991914749145508"
"30","0.0019948482513427734","4.204200054961506","1.11","-0.06","0.01","0.0019948482513427734"
"30","0.001995563507080078","4.167437350982056","1.74","-0.05","0.01","0.002992868423461914"
"30","0.000997781753540039","4.131008884926137","0.86","-0.07","0.01","0.000997781753540039"
"30","0.0","4.094714878507573","0.33","-0.08","0.01","0.0009984970092773438"
"30","0.0","4.058334858472534","2.6","-0.03","0.01","0.0010342597961425781"
"30","0.000997781753540039","4.022064469900545","1.57","-0.05","0.01","0.0019960403442382812"
"30","0.0009968280792236328","3.9863570553685608","2.24","-0.03","0.01","0.0019943714141845703"
"30","0.0009968280792236328","3.951282229507356","4.09","0.01","0.01","0.0009968280792236328"
"30","0.002991199493408203","3.9170152595349306","5.05","0.04","0.01","0.002991199493408203"
"30","0.0009915828704833984","3.883927094269421","4.36","0.02","0.01","0.002022981643676758"
"30","0.0019927024841308594","3.8521110868486366","4.25","0.02","0.01","0.004992961883544922"
"30","0.0009975433349609375","3.8212178964672","3.1","-0.01","0.01","0.0019943714141845703"
"30","0.0009975433349609375","3.7907441616919915","5.06","0.04","0.01","0.0019948482513427734"
"30","0.0009963512420654297","3.7606845386881806","4.17","0.02","0.01","0.001993894577026367"
"30","0.0010251998901367188","3.7313590599051465","2.4","-0.02","0.01","0.0010251998901367188"
"30","0.0","3.7023862176228572","4.17","0.02","0.01","0.0009984970092773438"
"30","0.000997304916381836","3.673707141349121","4.19","0.02","0.01","0.0019941329956054688"
"30","0.0009970664978027344","3.645479786205625","2.59","-0.02","0.01","0.0019943714141845703"
"30","0.0","3.617471327048575","3.63","0.01","0.01","0.000997304916381836"
"30","0.0009970664978027344","3.5895705474270505","5.13","0.05","0.01","0.002002239227294922"
"30","0.0010340213775634766","3.5621814077272784","5.05","0.05","0.01","0.0019936561584472656"
"30","0.0009620189666748047","3.5357843017446235","3.76","0.02","0.01","0.0019941329956054688"
"30","0.0009949207305908203","3.5099967831426655","4.98","0.05","0.01","0.0019922256469726562"
"30","0.0","3.4847964935869418","5.0","0.05","0.01","0.0009970664978027344"
"30","0.000997304916381836","3.460209736581911","4.08","0.02","0.01","0.000997304916381836"
"30","0.0009980201721191406","3.4359142528262305","4.92","0.05","0.01","0.001995086669921875"
"30","0.000997304916381836","3.41199923340955","5.51","0.06","0.01","0.0019948482513427734"
"30","0.001994609832763672","3.366020716221868","6.9","0.09","0.01","0.0029938220977783203"
"30","0.000997304916381836","3.344203962674317","4.91","0.05","0.01","0.000997304916381836"
"30","0.0009970664978027344","3.323045129360319","6.96","0.1","0.01","0.0019943714141845703"
"30","0.001994609832763672","3.3024813244065943","5.15","0.05","0.01","0.002991914749145508"
"30","0.000997304916381836","3.2824858757046296","5.2","0.06","0.01","0.0019948482513427734"
"30","0.0019953250885009766","3.262740505257978","5.14","0.06","0.01","0.003995418548583984"
"30","0.000997781753540039","3.243250152409381","4.68","0.04","0.01","0.0019948482513427734"
"30","0.0009930133819580078","3.2238028080076435","5.85","0.07","0.01","0.0019898414611816406"
"30","0.000997781753540039","3.204629129911014","3.97","0.03","0.01","0.001995086669921875"
"30","0.0009617805480957031","3.1856381680467853","1.95","-0.02","0.01","0.001960277557373047"
"30","0.0020079612731933594","3.166375836508604","2.48","-0.01","0.01","0.0029935836791992188"
"30","0.0009968280792236328","3.1461382492042316","3.15","0.01","0.01","0.0019936561584472656"
"30","0.0010230541229248047","3.1253696450457698","1.87","-0.02","0.01","0.002984762191772461"
"30","0.0009965896606445312","3.104107370917415","2.46","-0.01","0.01","0.0019943714141845703"
"30","0.0009846687316894531","3.0823803895766293","1.88","-0.02","0.01","0.0029783248901367188"
"30","0.0019936561584472656","3.0601892776100597","1.73","-0.02","0.01","0.0039882659912109375"
"30","0.0","3.0375642363866366","3.28","0.02","0.01","0.000997304916381836"
"30","0.0019948482513427734","3.014809922131594","3.25","0.02","0.01","0.002990245819091797"
"30","0.0","2.9924030516366784","3.31","0.02","0.01","0.000997781753540039"
"30","0.0010256767272949219","2.97026998337995","3.22","0.02","0.01","0.0019958019256591797"
"30","0.0009968280792236328","2.948287698737487","2.52","-0.0","0.01","0.0019943714141845703"
"30","0.0009970664978027344","2.926131627102059","2.08","-0.01","0.01","0.0019943714141845703"
"30","0.000986337661743164","2.903579793295276","2.25","-0.01","0.01","0.001983165740966797"
"30","0.000997304916381836","2.880627816218203","2.02","-0.01","0.01","0.0019943714141845703"
"30","0.0010118484497070312","2.8573481337438422","3.33","0.02","0.01","0.0019965171813964844"
"30","0.0009975433349609375","2.834088289582778","3.17","0.02","0.01","0.0019943714141845703"
